artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
[問卦]有沒有金融業全體員工繼續上班的八卦,2021/05/22,08:23:50,https://www.ptt.cc/bbs/Gossiping/M.1621671832.A.582.html,chlorophyl,Gossiping,43,26,1,"疫情越演越烈
陸續聽說很多金融機構開始分組上班、請防疫照顧假等等
但有哪些金融機構是全體員工持續要上班鞠躬盡瘁的呢？
"
Re:[新聞]「校正回歸」確診+269　柯文哲：採檢量,2021/05/22,08:24:01,https://www.ptt.cc/bbs/Gossiping/M.1621671843.A.DE3.html,inb,Gossiping,4,0,2,"我的問題是

如果是PCR篩檢量能不足

也應該是每天會更新小量數字讓中央校正回歸

怎麼會是累積個好幾天大量在校正回歸

我是比較相信時鐘說的資料上傳問題啦

但不管怎樣

時鐘已經坦了

某粉好了啦
"
[問卦]有沒有說別人蓋牌結果自己蓋最多的八卦？,2021/05/22,08:24:03,https://www.ptt.cc/bbs/Gossiping/M.1621671848.A.405.html,cemin,Gossiping,7,3,3,"是否有專板
本板並非萬能問板
兩則
本看板嚴格禁止政治問卦
未滿30繁體中文字水桶3個月，嚴重者以鬧板論
剛剛看到新聞

發現指揮中心又忽然加了400例到前幾天去

顯然就是蓋牌被抓包了才不到已公布

本宅顯得氣憤難耐

但是仔細一看新聞......

「昨日才回頭重整上萬筆資料。政府高層表示，
北市清出1萬多筆、新北清出1000多筆，雙北後
來發現有諸多確診個案沒有完成上傳程序，導致
有數百個確診病例資料未能順利回報中央。」
https://reurl.cc/2bx3Ym
欸欸欸，所以封牌的是我們的柯市長跟侯市長嗎？

這怎麼可能呢？

我們侯市長跟柯市長一直都在指責中央蓋牌

自己怎麼可以帶頭做這種蓋牌的骯髒事？

新聞可以這樣抹黑我們的柯市長跟侯市長的嗎？！


-
Sent from JPTT on my iPhone
"
Re:[新聞]「校正回歸」暴增400例　侯友宜證實：新,2021/05/22,08:24:09,https://www.ptt.cc/bbs/Gossiping/M.1621671851.A.E9E.html,tfct,Gossiping,15,3,4,"內容我就不看了

從記者會講到這個名詞

整個八卦板高潮到翻白眼



結果勒 結果勒

柯文哲跟候友宜都知道是資料上傳跟檢驗速度的問題


果然八卦板是9.24%五毛板

那些開嘲諷的通通要道歉

嘻嘻



引述《banishment ( )》之銘言：
回
歸
兩
向
，
立
政
政
我納哉
你可以請認識的記者在記者會上問"
[問卦]看好了世界，台灣只示範一次？,2021/05/22,08:24:11,https://www.ptt.cc/bbs/Gossiping/M.1621671861.A.AA7.html,colset,Gossiping,4,1,1,"欸欸是這樣的啦
大概在上周前
突然冒出這句大內宣slogan
看好了世界，台灣只示範一次兩週內解除3級
結果今天來個示範一次校正回歸+700多例
然後現在離兩週的期限已剩下不到一週了吧？
照這種態勢來看，這一週難道會有什麼魔法
可以從單日700多例
一週後直接解除3級嗎？
還是說是我誤會了這句slogan的意思？
其實是看好了世界，台灣只示範一次兩週內解除3級進入4級？
是這樣的意思嗎？
有卦？
喔對了，我只是提出疑問句，不是肯定句
應該不用罰300萬吧"
[問卦]721-400還是321+400*,2021/05/22,08:24:12,https://www.ptt.cc/bbs/Gossiping/M.1621671854.A.CC4.html,polyhome,Gossiping,38,29,2,"既然大家對校正回歸這個詞那麽不滿


那我就問今天是要
1. 確診721但400是週一到週五沒篩完的
2.確診321但有額外400是週一到週五篩完灌進來的


大家怎樣可以接受？
https://i.imgur.com/fPDwCzD.jpg"
[問卦]餐點外帶真的安全無虞嗎？,2021/05/22,08:24:19,https://www.ptt.cc/bbs/Gossiping/M.1621671861.A.CD0.html,wally12350,Gossiping,12,2,3,"認為外帶比較安全的人
有沒有想過
如果餐廳廚師是無症狀確診者
料理過程也有可能會傳播病毒


我看還是自己在家開伙比較安心
"
Re:[新聞]PCR結果要2天！柯文哲解密「校正回歸」,2021/05/22,08:24:22,https://www.ptt.cc/bbs/Gossiping/M.1621671864.A.EC8.html,s3z15a3z15a,Gossiping,15,6,1,"”查證很重要”
我記得沒錯台灣一直都說我們檢驗量能一天可以篩1萬6，於是我就去看了衛福部的網站，
台灣目前可以一天篩檢1萬8左右，但現在通報量是2萬多例，這個篩檢量也在提升，如果
硬要說蓋牌我會解讀藍綠白一起蓋牌，阿北也解釋校正的問題了好嗎...
https://i.imgur.com/LMT1MQl.jpg
如果你認為400例一定要算今天我也沒意見..我是認為每個採集個案一定有列冊，這個冊
子我相信地方政府手上一定有，如果要懷疑我就懷疑中央地方一起騙台灣人
之前不就說1萬6嗎..你是不是都沒看新聞..查證很重要，別被人帶著走
對呀為什麼不是每天，雙北市長跟陳時鐘給我出來"
Re:[爆卦]林靜儀：校正回歸是因為之前漏登,2021/05/22,08:25:04,https://www.ptt.cc/bbs/Gossiping/M.1621671907.A.552.html,thebackshade,Gossiping,1,1,0,"林立委

麻煩協尋失蹤人口

已經好幾天雙北扛了

然後桃園還大動作叫30個人看2個人拆籃框給市長拿板子作秀

拜託協尋

范婦回歸
"
[問卦]台灣算領先還是落後各國？,2021/05/22,08:25:30,https://www.ptt.cc/bbs/Gossiping/M.1621671932.A.9F1.html,EQUP,Gossiping,21,7,3,"從確診數的角度看，台灣確診數量在世界上算很少

但從應對疫情的進度來看，有些國家都已經疫苗爽打，還能群聚看球賽

台灣到底算是領先世界一大步，還是落後一大步？
-
Sent from JPTT on my iPhone
"
Re:[新聞]PCR結果要2天！柯文哲解密「校正回歸」,2021/05/22,08:25:44,https://www.ptt.cc/bbs/Gossiping/M.1621671946.A.564.html,hithaman,Gossiping,43,24,0,"今日記者會最後 柯P再回答一次校正回歸的說明

問：
那今天有許多人在討論
校正回歸
的問題喔
是不是請柯市長來幫我們做一點補充
柯P：
就算喔 沒有這個事件你知道
過去的流程
你知道 通常就是每天

這個我們
中央疫情指揮中心
在
報明牌
你知道
其實那個都是
2天前的
其實它本來就是要 大概2天的時間

那這一次因為CASE累積太多了
所以 一下子就
超過了
我們平常PCR處理的能量
所以 還是那一句話啦
它這個什麼校正回歸
過去是因為疫情不嚴重 所以事實上你每天
他報的確診數目 都是
好幾天前
的數字
因為有時候他們疫調做很久才宣布
所以 過去在報 就是好幾天前的數字

所以 現在大家覺得突然說 欸怎麼一下變700
這也不過就是 過去的那個方法你知道
它現在報告就是 幾天前的實際狀況
所以事實上我們在臺北市你知道
因為我們用快篩你知道
我剛才有講過 快篩不是很準啦
但是還是有
95%
是準的
所以我們在做快篩的時候 就大概知道說
臺北市
每天大概 大概
100例
新增案例
它本來就 在中央疫情指揮中心
它報的就是幾天前的數字
啊事實上這我們都知道
所以也沒有什麼叫 矯正性什麼 回歸性什麼
矯正回歸 搞不懂
反正這個過去 就是按照
用
原來的制度
去處理新的局面的時候
就出現這個現象

"
Re:[爆卦]各種校正回歸，民眾的反應,2021/05/22,08:25:52,https://www.ptt.cc/bbs/Gossiping/M.1621671954.A.EAD.html,ODFans,Gossiping,6,2,0,"我也提供版本讓大家參考
側翼風向：
‧雙北防疫不力，陰謀讓政府承擔
‧陳時中一肩扛下雙北市長
側翼風向
‧雙北漏登為了搞垮中央，知情不報，防疫期間還在搞小動作
‧時神再臨，抓出雙北漏洞
側翼風向
‧雙北為選舉故意隱瞞疫情
‧現在太危險，為了社會安寧，政府採取計畫性維穩政策"
Re:[爆卦]柯p:校正回歸就是流程改變,2021/05/22,08:26:21,https://www.ptt.cc/bbs/Gossiping/M.1621671983.A.82D.html,cherish18,Gossiping,395,264,16,"很多側翼開始說柯文哲跟侯友宜蓋牌，引用奇怪的新聞說地方政府沒有送出資料

但其實流程是這樣

一、【醫院】在個案篩檢（快篩）後必須上CDC系統登錄資料，進行PCR採檢，送【檢驗單
位】

二、【檢驗單位】有了PCR結果出爐後再上【CDC】系統登錄結果。至少要等三天。此時確
認確診，中央就會開始進行通知。

三、【地方衛生局】疾病管制科每天都會上【CDC】的法定傳染病系統監看資料，有看到
確診個案後才開始分區進行疫情調查。

之前個案資料在上述登錄流程塞車。實際上中央先前要求填報的資料非常繁瑣，聽醫師說
一個案子寫40分鐘不為過。

5/21新聞寫：「指揮中心如今要求全國各縣市選定疫情熱區，廣設篩檢站，但採檢量變大
，面臨通報塞車、檢驗塞車雙重困境。臨床醫檢師指出，現行法定傳染病通報系統需填寫
資料極費時，一張單可能花四十分鐘，應簡化通報流程」

甚至有情況是中央拿到PCR報告之後通知民眾但卻沒有給市府，導致一差可以差到六天。
所以後端地方衛生單位接收不到訊息，無法立刻安排移送、居隔及相關採檢疫調，產生時
間差。

所以剛剛有篇新聞說陳時中不忍苛責地方，到底是要怎麼苛責法？

PCR的報告是先到中央還是地方？是誰通知誰？市府公布的圖跟我上面的流程很清楚了。
https://i.imgur.com/aA7W7Hf.jpg"
[問卦]為什麼沒做網站無時差回報？,2021/05/22,08:26:42,https://www.ptt.cc/bbs/Gossiping/M.1621672004.A.F4C.html,m44662232,Gossiping,10,6,0,"先說我文組啦，一直很好奇欸

為什麼不要做一個網站
然後有確診的政府上傳就好

這樣民眾也可以無時差看到啊
不用每天在那邊等

有迷有掛？？？？？
"
Re:[爆卦]柯p:校正回歸就是流程改變,2021/05/22,08:26:49,https://www.ptt.cc/bbs/Gossiping/M.1621672012.A.169.html,IDfor2010,Gossiping,20,9,0,"要從台北市、新北市的記者會合起來看，
你就會得出一些心得：

(1) PCR檢測之前政府發布的訊息是，全國
一天最高大概是16000個，有鄉民有舉出圖
表說18000多個....anyway。

柯P說現在透過PCR檢驗出來的大概是2日前
的，侯友宜說新北差有差到6日的。也就是
說有遲延的結果。

(2) 柯P說快篩的準確大概是95%，且收費
比較便宜，大概300元。

(3) 侯友宜說應該要結合民間，大概是指
有些企業和民間公司想自己做快篩或科技
儀器吧？

(4) PCR可能不光有機器，還要有醫檢師
，人力夠不夠的問題，不是光有機器就好
。這牽涉到台灣國考智障的問題，這是考
選部、考試院的失能。

(5) 我認為是這樣：這是中央衛服部、
CDC要不要乾脆放權的問題。如果不放權
，那就這樣。

民間如果有科技公司和打算研發儀器或更
多量的快篩，我覺得應該讓他們去做。

甚至民眾都能自行在便利商店、超商、大
賣場自行購買快篩包，或是開放地區醫療
診所、區域醫院可以做快篩。這樣我認為
更好。

(6) 昨天以鄉民發文說了，如果做一個快
篩自費300元(或許成本價更低)。
台灣2300萬人都做快篩，經費大概是46億
(這是PTT鄉民昨天發文說的)，那桃園辦
個客家展或客家活動，不就花了15億，還
是多少？政府會缺這個全民快篩的費用嗎
？如果誠如柯文哲市長說快篩準確率可以
達到95%

(7) 準備一年多了，你這中央政府和CDC
和衛服部在幹嘛？PCR的檢測能量和能力
為何還如此低落？

(8) 這個中華民國政府，或稱為台灣政府
，你他媽的，從考試院、監察院、司法院
、行政院、立法院，智障腦袋弄出的白癡
事情太多了，這是什麼跟什麼的統治層
(包含15位大法官與司法院院長許宗力)
，以及1300多位檢察官與1300多位法官
，跟蔡英文在這個歷史時間段垃圾統治
台灣。
不然就是超商買，超商送件取件、送報告
，買的人自己在超商摳咽喉。封緘之後，
超商幫你送驗。

不然就去耳鼻喉科診所，讓診所醫師幫桶
棉籤。

快一點嘛~ 政府智障官員在固守觀念幹嘛
？混吃等死嗎？還是官僚本位主義？堅持
自己的想法是對的。只有法律系智障學者
、大法官、法官和檢察官才會這樣啦。
就只有台灣跟世界其他作法背道而馳，很
不一樣。美國CDC去年佛奇就告訴大家和
世界各國，要揪出陽性的方式，就是要多
篩、快篩，速度越快越好，人數越多越好
。

台灣為什麼怕快篩？我去年就說了，台灣
的檢疫能量。快篩完還要後送驗pcr，有些
病患需要2採，先前要出院也要驗到陰性。

不說人工pcr，目前做pcr的機器，大多一
台一日可驗1000個；台灣有廠商做出機器
一日24小時不間斷運作，一盤可送進95~
96個，一日大約可做2000個pcr/一台機器
，這樣的機器全台灣也只有３台。

不光機器，還有醫檢師。那醫檢人員到底
夠不夠？考選部、考試院、考試委員，不
用究責？不用檢討？

台灣人的命不值錢？

台灣的做法是跟世界其他是不一樣的。台
灣目前也缺疫苗，目前有到手的大約72萬
劑，全台灣醫療人員大概33萬人左右，若
醫療人員每人打完2劑，還剩多少？
蓋著不驗，不是就不會發現？
這不是很顯然的道理嗎？

事實確診者在社區中，任病情事態傳染有
比較好嗎？不驗，你既無法找到，也無法
給他安置和治療或處理。但事實上，他就
存在在那裡。

佛奇就說過了，不是傳播的那個人他輕症
，你若被傳染到了，你會跟他一樣是輕症
，你也有可能是重症。我以為這件事講了
一年半，台灣人每個人都懂了。
看來不是每個都懂。

存在那裡，有個方式就是大量給民眾打疫
苗？但台灣疫苗夠嗎？不夠嘛~ 事實呀。

所以，誰北七？瞞著、蓋著、掩著、捂著
、腋著....你只是等著什麼時候像今天這
樣或印度那樣爆發而已，時間問題而已。

印度之前也說他們防疫做得很好呀，國際
也就笑笑，等著看。台灣不就這樣嗎？"
Re:[爆卦]柯p:校正回歸就是流程改變,2021/05/22,08:26:51,https://www.ptt.cc/bbs/Gossiping/M.1621672015.A.627.html,touyaman,Gossiping,10,6,0,"老實說實際情況大概是這樣啦 但八卦大概不信

採檢建檔系統因為原本台灣人確診很少

是採取一個人一個人登錄建檔的方式

然後要鍵入的欄位也很多 仔細麻

但因為近期檢驗爆大量的關係 採檢忙就算了

編號建檔才是最崩潰的地方

政府在計算PCR量能的時候 是絕對不會去看到這塊的

有試劑跟人理論上就可以做了阿

事實上鄉民們也是這麼覺得

這種行政流程被爆大量塞爆 能說是檢驗能力不足嗎 某種程度是拉

要改善就是縮短建檔時間 不要再像之前一樣填那麼多欄位了

至於你說國外為啥幾萬都可以

廢話 那邊那麼嚴重 完全沒辦法疫調或其他分析

都只是key個數字回報而已 當然簡單

台灣要願意改成只通報數字也行阿

只是你不會想看到那嚴重的情況


"
[問卦]校正回歸有助於統計數據判斷正確！？,2021/05/22,08:26:55,https://www.ptt.cc/bbs/Gossiping/M.1621672018.A.2D9.html,xakg,Gossiping,8,1,1,"幹，我當然知道數值越準確對於趨勢預估會越正確呀。

現在一堆像美的好朋友、網紅開始在說

「量能不足，所以有時差」
「校正回歸是為了讓趨勢更明顯判斷資料更清楚」


也開始有綠的朋友直接說
「是有差喔？ 防疫還是要落實呀，不管今天是七百還是三百」



===
我知道他們講的怪怪的，但就是無法反駁

但我覺得在就是要回歸到對政府的信賴度，
難道之前每天量的都是即時回報嗎？
還是只有今天？


我們目前判斷的是代表 我5/22去驗，但他產能不足時所以隔了六天才驗出來。
那這樣我算是 (5/22+6確診)還是 5/22確診？

這之前有講過嗎？


"
[問卦]疫情趨緩後會去抄茶室跟酒店嗎,2021/05/22,08:27:07,https://www.ptt.cc/bbs/Gossiping/M.1621672029.A.EC7.html,a386036,Gossiping,5,2,0,"這次疫情被茶室搞的人仰馬翻
有人人超愛去

其實現在茶室已經不是都阿嬤
都已經是之前的大陸婆
變成越南仔，去的人都說去越南越南仔店

本身做工程相關
還好現在用的師傅沒去的習慣

之前認識愛去的
都超愛喝愛玩
領薪水去。請到款去。還沒到發薪日借錢去
別以為只有男生去，很多帶老婆去

而大家也都習慣用賴群
讓人氣憤的
都已經這樣
還是有人po去哪玩，揪團

然後就說酒過喉嚨，58過喉嚨，病毒死光光，得病一定是喝太少

以我對這些人了解，疫情轉好他們更有理由去更兇
你看我去那樣都沒事，我不會得之類

這些人工作也比不衛生

我在想是不是疫情轉好各縣市政府
尤其雙北的侯市長柯市長
要不要下令嚴格取締，茶室跟酒店

每天臨檢1-3次，路口抓酒駕
如果抓到不法就斷水斷電，拆裝潢
也開始消防安檢不合格就拆
不過這好像只有阿扁市長年代幹過

還是說沒人敢抓

有沒有抓茶室跟酒店的八卦
"
[問卦]所以現在趨勢往下了嗎,2021/05/22,08:27:13,https://www.ptt.cc/bbs/Gossiping/M.1621672035.A.3FE.html,aa83090202,Gossiping,20,8,2,"身為專精在家自主防疫的肥宅我
剛在刷臉書看到身邊同溫層的朋友
各種解釋校正回歸是什麼
還有各種精美圖表解釋校正後趨勢向下
穩了！！！
但肥宅我只想弱弱的問一句
今天的數字校準回歸了嗎：）
"
[問卦]校正回歸英文怎麼翻？,2021/05/22,08:27:23,https://www.ptt.cc/bbs/Gossiping/M.1621672045.A.7FF.html,palindromes,Gossiping,77,51,10,"校正就校正

回歸就回歸

校正回歸應該是一句話

但是好像又是新名詞

英文怎麼翻才好

八卦文組說看看啊？

"
[問卦]校正回歸之力跟始祖之力哪個強？,2021/05/22,08:27:43,https://www.ptt.cc/bbs/Gossiping/M.1621672065.A.C11.html,Aaso,Gossiping,11,4,1,"兩個力都能隨心操縱過去

校正回歸之力可以篡改數字

始祖之力篡改記憶

哪能力比較強？

"
Re:[爆卦]柯p:校正回歸就是流程改變,2021/05/22,08:27:44,https://www.ptt.cc/bbs/Gossiping/M.1621672066.A.E48.html,ae,Gossiping,81,41,6,"記者會逐字稿

20121.05.22  什麼是校正回歸？

Q：什麼是校正回歸？

柯P：

我來說明一下喔，這個就是當案例少的時候，他的處理方式，到了案例突然變多的時候，
#整個流程沒有改變...跟著改變造成的。

我來說明一下，以前是這樣，先這個醫院或快篩站，他每次採檢，但是他是做PCR....所
以當臨床上懷疑說，這個是不是有可能是新冠肺炎感染的case，他給他採檢，採檢以後，
他會先把這個病人的資料輸入一個叫法定傳染病登錄系統，先把這個病人資料輸進去。

那同時他要把這個檢體送到實驗室，那如同剛剛講的，一般來講這個費用，因為過去都是
要用最靈敏的、最精確的，我們叫Gold standard黃金標準，這PCR，可是它缺點是什麼？
它的門檻比較高，就是要特殊訓練的人員。特殊的機器。

為什麼過去你要馬上知道要七千塊？如果你要等兩天的話要五千塊，所以我們檢體送到實
驗室...因為大部分還是不會去做那個七千塊的，還是照五千塊你知道，那等到兩天之後
檢驗結果出爐了

他才會把這個資料檢驗結果輸進去，那這個輸進去的結果以後，疾管處才看到說，欸這個
病人是結案了，檢查結案，這時候指揮中心才把他編號，然後跟國人宣布，

結果這次問題出在哪裡？

當這個 #檢體的量太多的時候，就是說正常狀況下它有大概是兩天的時間差，可是當量多
的時候，它的時間差就不只是兩天，會更久。

所以說為什麼會出現之後，什麼回歸性矯正，這原因是這樣。

這也是為什麼後來我們在上個禮拜，差不多兩禮拜前，發現這個有危險的時候，好像社區
感染，我們寧可用一個靈敏度不是那麼高，但它雖然說不高，大概還有95%，靈敏度不是
非常高，但它有一定準確，但是好處是它比較便宜，大概三百塊左右就可以知道，而且它
大概只要花二十分鐘就知道。

所以我們就從過去一種很比較靈敏、比較慢的PCR，為了公衛上的需要，改成這個比較便
宜，比較不精確，但是速度比較快的快篩的這種檢查。

所以今天這個數量會讓大家就很詫異。

所以是這樣啦，目前我猜...目前除非我們全台灣的，假設全台灣的這種PCR都可以在兩天
內報告結果的話，其實目前我們在中央疫情指揮中心報告的結果是兩天前的採樣的結果，
但如果有遇到塞車的話，檢體過量塞車，那就會更久。

所以我倒覺得在病例相當多的時候，還要堅持用PCR要來作為確診的人數，恐怕在公共衛
生上這樣是 #不太切實際啦。

所以我倒覺得目前每天在公佈那個....恐怕要....每天在公布疫情的數目，恐怕 #我們要
一個新的方法，#才能夠比較精確的去反映整個疫情的實際狀況。大概是這樣。
"
[問卦]採檢後不用隔離等結果出爐嗎？,2021/05/22,08:28:30,https://www.ptt.cc/bbs/Gossiping/M.1621672112.A.EA0.html,chart,Gossiping,6,2,1,"今天公布的一些足跡，有一些根本採檢後就趴趴走，直到收到通知確診才被隔離
我記得不是採檢後應該要先被隔離嗎？等待結果出爐後才能進一步的行動嗎？

是政府沒落實，還是確診者想拖著全國人民一起陪葬？"
Re:[問卦]中共當初是不是也校正回歸?,2021/05/22,08:28:35,https://www.ptt.cc/bbs/Gossiping/M.1621672117.A.C6A.html,amnotu,Gossiping,14,3,1,"一句話 紅共做不出的 綠共做得出

對岸數據(2020日期)  新增例數
0201                 2590
0202                 2829
0203                 3235
0204                 3887
0205                 3694
0206                 3143
0207                 3399
0208                 2656
0209                 3062
0210                 2478
0211                 2015
0212                15152<= 為什麼不
0213                 5090<= 校正回歸?
0214                 2641
0215                 2009
"
[問卦]那400例校正回歸的個案有在顧嗎？,2021/05/22,08:28:53,https://www.ptt.cc/bbs/Gossiping/M.1621672135.A.DB8.html,jacjacjacjac,Gossiping,9,2,0,"校正回歸的400多例是今天中央才收到的地方通知的意思嗎？
那麼在地方層面上
這些個案在今天之前有沒有得到跟進
有沒有去該去的地方
有沒有獲該照顧的人照顧
有沒有去調查他們的感染源及追蹤他們的緊密接觸者

如果這400例在今天公布之前也沒人在理的話
那跟該些遲遲待在家不檢疫隱匿在社區的個案有甚麼分別？

大家著緊數字是因為它反映疫情的進度
然後去調整防疫措施
希望這個校正回歸僅止一次

補充：
根據柯p的說法是有在顧啦
就是在沒有pcr確認前也先以確診規格來辦
但不知道其他縣市是如何
"
[問卦]考慮之後的校正回歸，每天確診都會變？,2021/05/22,08:28:56,https://www.ptt.cc/bbs/Gossiping/M.1621672138.A.9EA.html,juyhnmki,Gossiping,8,1,1,"今天真的是321例嗎？

我不是要說321+400

而是今天確診還要加上明天,後天,大後天...的校正回歸

所以今天確診有可能>321

那為何不乾脆每天都先報200例

之後在慢慢校正回歸？


今天報的確診數不等於今天確診

好像哪邊怪怪der


"
[問卦]國外會校正回歸這招嗎？,2021/05/22,08:29:10,https://www.ptt.cc/bbs/Gossiping/M.1621672152.A.3EE.html,Hsinxyzzyx,Gossiping,13,4,2,"如題
小弟我今天看到一招
時空錯亂 逆轉陰陽 神鬼莫測
直接把過去的400病例打出來
堪比3+11的偉大程度

小弟我很好奇國外會不會這招
是鬼島獨創的嗎
小弟我身居鬼島
不清楚海外現況
有掛嗎？

-
Sent from JPTT on my Google Pixel 4a (5G).
"
[問卦]報法改為：確診人數/總篩檢人數,2021/05/22,08:29:23,https://www.ptt.cc/bbs/Gossiping/M.1621672165.A.F25.html,guitar0225,Gossiping,16,7,1,"484會比較精準啊？

就像是小感冒原因疫調，那些原因不明的

最後都會在下個月「回歸」成男男連結人數啊

這樣484比較準啊？

有八卦嗎？
-
Sent from JPTT on my iPhone
"
[問卦]認知作戰校正回歸明天要說什麼？,2021/05/22,08:29:42,https://www.ptt.cc/bbs/Gossiping/M.1621672184.A.5C6.html,odd168,Gossiping,9,6,0,"就不能白話一點

讓人一看就懂的詞嗎

每天都滿頭問號 查意思解釋

明天又要說什麼？ ...洗洗睡覺

"
Re:[新聞]「校正回歸」確診+269　柯文哲：採檢量,2021/05/22,08:30:22,https://www.ptt.cc/bbs/Gossiping/M.1621672224.A.83E.html,Makubex82,Gossiping,4,2,0,"https://i.imgur.com/XJfrRUN.jpg
為什麼會有這張奇妙的圖 之前的X軸應該是確診通報日
5/22的數值定義 應是5/20 18:00~5/21 18:00通報的資料

今天的X軸突然改成確診者的採檢日(原因在下段)
在採檢結果不塞車 24H能做完的情況下 兩者會相同
或著X軸位移一天 但目前狀況做不到不塞車

而且這張圖還是錯的 如果一開始的定義是採檢日
那這幾天應該天天都會有""校正回歸"" 不會只有今天做
所以這張圖的資料 應該是把通報日和採檢日的資料混放了

不過每天採檢的數量 都不一樣
要看疫情狀況 還是看陽性率 會比較準
"
[新聞]增2死！8旬翁「發燒1晚」過世永和男無症,2021/05/22,08:30:36,https://www.ptt.cc/bbs/Gossiping/M.1621672238.A.1CC.html,buzu,Gossiping,97,55,9,"https://news.tvbs.com.tw/life/1514390
TVBS
    增2死！8旬翁「發燒1晚」過世　永和男無症狀陳屍家中
    編輯 陳怡伶 報導

 今（22）日指揮中心新增321例本土個案，為162例男性、159例女性，新北市384例最多（
 以板橋區103例為多），其次為臺北市269例（以萬華區174例為多）。此外，確診個案中
 新增2例死亡（案3097、案3553）。

 指揮中心說明，新增死亡個案中，案3097為80多歲男性，5月19日晚間
因咳嗽、發燒、呼
吸困難及全身倦怠
等症狀送醫，於5月20日死亡，經採檢於21日確診。家屬表示個案無萬
 華區活動史，亦無接觸確診個案。案3553為永和70多歲男性，曾接觸過確診者，5月18日
 由衛生單位匡列為居家隔離，5月19日至醫院採檢，衛生單位電訪時
自述無症狀，5月21日
家人發現個案無呼吸心跳
，當日宣告死亡，經採檢於今日確診，Ct值14。

 發言人莊人祥表示，死亡個案5月7至5月8日曾參加旅遊團，該團總共有42人，5月18衛生
 局匡列遊覽車確診病患，目前該輛車已累計有13人確診，其餘接觸者已經有居家隔離，家
 人都沒有症狀，已列入居家隔離觀察中。

 指揮中心今日指出，今日新增之321例本土病例，為162例男性、159例女性，年齡介於未
 滿5歲至90多歲，發病日/採檢日介於今(2021)年5月10日至5月21日；校正回歸個案400例
 中，為185例男性、215例女性，年齡介於未滿5歲至90多歲，發病日/採檢日介於5月7日至
 5月20日。

 以新北市384例最多（以板橋區103例為多），其次為臺北市269例（以萬華區174例為多）
 ，桃園市20例、臺中市11例、基隆市9例、屏東縣5例、彰化縣及高雄市各4例、宜蘭縣、
 新竹市及花蓮縣各3例、新竹縣2例、臺南市、苗栗縣、南投縣、雲林縣各1例。其中萬華
 活動史相關258例、茶藝館相關100例、某社團相關4例、某水果商相關3例、其他已知感染
 源80例、關聯不明121例、疫調中155例。相關疫情調查持續進行中。
"
[問卦]歐洲去年是不是也幹過校正回歸,2021/05/22,08:30:45,https://www.ptt.cc/bbs/Gossiping/M.1621672247.A.E03.html,f17690815,Gossiping,36,16,0,"如題啦，歐洲去年疫情燒最大的時候，統計數字

是不是也幹過這種事情啊，昨天確診數會突然修

正增加的，所以是不是不用太驚訝啊，有人知道

嗎？
"
Re:[新聞]PCR結果要2天！柯文哲解密「校正回歸」,2021/05/22,08:30:52,https://www.ptt.cc/bbs/Gossiping/M.1621672254.A.7C1.html,GoodWhisky,Gossiping,19,6,1,"建議各行各業都可以導入這個：

警察：

報告者：本週的竊盜案為3
組長：等等，光110不是就已經15件？
報告者：竊案是在上週發生的，所以校正到上週了。

竹科：

交接會議上
組員： 今天破片為0
課長： 不對呀，昨天晚上不是就報mo了？
組員： 報告課長，那是昨天晚上11點發生的事，所以已經回歸校正到上週了。

民O局：

公告：台灣今年的死亡人數為23人
民眾：怎可能這麼少，光車禍死掉的新聞就很多
公告：

因為60歲死亡的，出生的時間是1961年，所以死亡人數要加到1961年
這在統計上是校正回歸，今年只有23個是2021年出生，2021年死亡


家裡：

老婆：你為什麼這個月又刷這麼多錢？
老公：不對，我這個月沒有刷卡，因為我東西是上個月買的，
所以校正回歸，要算到上個月去，上個月你已經罵完了


"
Re:[問卦]看好了世界，台灣只示範一次？,2021/05/22,08:31:18,https://www.ptt.cc/bbs/Gossiping/M.1621672281.A.B06.html,JSFS,Gossiping,1,1,0,"你怎麼知道會不會在第14天+99剩下都校正回歸

  平安下莊大家都開心呢?

  記者會不都在說下降趨勢了 ^___^

  相信政府相信黨啦
"
[問卦]說漏報漏登的是在檢討檢驗人員?,2021/05/22,08:31:33,https://www.ptt.cc/bbs/Gossiping/M.1621672296.A.1D9.html,Tsucomi69,Gossiping,26,11,4,"流程寫得很清楚

採檢案子來了就先登錄到系統

之後開始排隊等檢驗結果.....

檢驗結果出爐確診後通報給中央

檢驗人員每天辛苦加班做檢驗

居然還有一些垃圾說他們漏登、漏報?????????????

有沒有八卦?
"
